transaction_id,client_id,timestamp,montant,devise,type_transaction,pays_dest,ip_source,device_type,heure_jour,jour_semaine,nouveau_beneficiaire,fraude_label
1587,CLI000038,2026-03-16 10:50:00,816.91,TND,VIREMENT,TN,192.168.188.82,DESKTOP_FIREFOX,10,0,False,0
1588,CLI000020,2026-03-11 02:00:00,4163.92,EUR,CREDIT,FR,192.168.4.39,DESKTOP_FIREFOX,2,2,False,0
1589,CLI000074,2026-03-16 03:47:00,557.66,EUR,CREDIT,FR,192.168.230.118,MOBILE_IOS,3,0,False,0
1590,CLI000067,2026-03-08 15:38:00,1370.08,EUR,VIREMENT,TN,192.168.240.38,MOBILE_ANDROID,15,6,False,0
1591,CLI000029,2026-03-04 11:25:00,1275.66,EUR,DEBIT,TN,192.168.128.222,DESKTOP_FIREFOX,11,2,False,0
1592,CLI000084,2026-03-24 05:35:00,940.06,TND,VIREMENT,GB,192.168.82.30,DESKTOP_FIREFOX,5,1,False,0
1593,CLI000005,2026-03-29 19:39:00,590.4,EUR,DEBIT,FR,192.168.203.249,MOBILE_IOS,19,6,False,0
1594,CLI000020,2026-03-06 04:32:00,1589.14,EUR,VIREMENT,FR,192.168.173.105,DESKTOP_CHROME,4,4,False,0
1595,CLI000050,2026-03-25 03:33:00,326.56,EUR,CREDIT,TN,192.168.68.134,DESKTOP_CHROME,3,2,False,0
1596,CLI000013,2026-03-24 05:00:00,232.45,EUR,VIREMENT,FR,192.168.185.1,MOBILE_ANDROID,5,1,False,0
1597,CLI000034,2026-03-09 19:47:00,4408.95,EUR,VIREMENT,FR,192.168.253.116,MOBILE_IOS,19,0,False,0
1598,CLI000082,2026-03-16 21:36:00,2374.64,EUR,VIREMENT,FR,192.168.242.214,MOBILE_ANDROID,21,0,False,0
1599,CLI000002,2026-03-16 23:29:00,1073.92,EUR,CREDIT,FR,192.168.220.33,DESKTOP_FIREFOX,23,0,False,0
1600,CLI000035,2026-03-30 08:59:00,7318.57,EUR,VIREMENT,DE,192.168.163.116,MOBILE_ANDROID,8,0,False,0
1601,CLI000090,2026-03-07 17:19:00,719.59,EUR,CREDIT,FR,192.168.164.249,MOBILE_ANDROID,17,5,False,0
1602,CLI000046,2026-03-11 18:04:00,4852.47,EUR,DEBIT,FR,192.168.149.25,DESKTOP_FIREFOX,18,2,True,0
1603,CLI000053,2026-03-05 16:17:00,1224.99,EUR,CREDIT,FR,192.168.10.56,MOBILE_ANDROID,16,3,False,0
1604,CLI000072,2026-03-07 15:57:00,290.12,EUR,DEBIT,FR,192.168.191.251,MOBILE_ANDROID,15,5,False,0
1605,CLI000060,2026-03-12 15:35:00,9114.74,EUR,VIREMENT,FR,192.168.49.108,DESKTOP_FIREFOX,15,3,False,0
1606,CLI000050,2026-03-09 23:28:00,3257.95,TND,DEBIT,FR,192.168.179.140,DESKTOP_FIREFOX,23,0,True,0
1607,CLI000005,2026-03-08 21:30:00,858.15,EUR,VIREMENT,FR,192.168.199.43,DESKTOP_FIREFOX,21,6,False,0
1608,CLI000009,2026-03-28 09:58:00,2374.65,EUR,DEBIT,MA,192.168.154.97,MOBILE_ANDROID,9,5,True,0
1609,CLI000018,2026-03-07 22:58:00,611.28,EUR,DEBIT,FR,192.168.56.90,DESKTOP_FIREFOX,22,5,True,0
1610,CLI000086,2026-03-30 19:59:00,2683.77,EUR,VIREMENT,FR,192.168.54.244,MOBILE_IOS,19,0,False,0
1611,CLI000034,2026-03-04 10:18:00,56.3,EUR,DEBIT,DE,192.168.49.249,MOBILE_ANDROID,10,2,False,0
1612,CLI000012,2026-03-09 01:29:00,291.85,EUR,DEBIT,TN,192.168.174.148,DESKTOP_FIREFOX,1,0,False,0
1613,CLI000058,2026-03-29 13:53:00,3213.49,EUR,CREDIT,FR,192.168.245.4,MOBILE_ANDROID,13,6,False,0
1614,CLI000098,2026-03-23 11:42:00,735.4,EUR,DEBIT,FR,192.168.95.209,MOBILE_IOS,11,0,False,0
1615,CLI000009,2026-03-22 02:45:00,1272.9,EUR,CREDIT,FR,192.168.94.5,DESKTOP_FIREFOX,2,6,False,0
1616,CLI000018,2026-03-26 15:44:00,197.13,TND,CREDIT,TN,192.168.78.230,DESKTOP_FIREFOX,15,3,False,0
1617,CLI000023,2026-03-27 08:56:00,9112.85,TND,VIREMENT,GB,192.168.79.129,DESKTOP_CHROME,8,4,False,0
1618,CLI000026,2026-03-21 10:19:00,4140.76,EUR,DEBIT,TN,192.168.210.223,MOBILE_IOS,10,5,False,0
1619,CLI000080,2026-03-26 16:34:00,779.91,EUR,DEBIT,FR,192.168.32.180,MOBILE_IOS,16,3,False,0
1620,CLI000014,2026-03-30 06:19:00,610.55,EUR,CREDIT,TN,192.168.128.167,DESKTOP_CHROME,6,0,False,0
1621,CLI000063,2026-03-29 21:54:00,3413.61,EUR,DEBIT,FR,192.168.117.106,MOBILE_IOS,21,6,False,0
1622,CLI000049,2026-03-29 10:08:00,10710.34,EUR,DEBIT,FR,192.168.106.91,DESKTOP_FIREFOX,10,6,False,0
1623,CLI000043,2026-03-15 17:01:00,3116.64,EUR,DEBIT,FR,192.168.91.213,DESKTOP_CHROME,17,6,False,0
1624,CLI000046,2026-03-29 13:05:00,13442.32,TND,CREDIT,US,192.168.139.110,MOBILE_ANDROID,13,6,True,0
1625,CLI000039,2026-03-15 09:18:00,328.05,TND,VIREMENT,FR,192.168.134.250,DESKTOP_FIREFOX,9,6,False,0
1626,CLI000094,2026-03-07 20:53:00,371.2,EUR,DEBIT,TN,192.168.196.86,MOBILE_IOS,20,5,False,0
1627,CLI000078,2026-03-21 00:20:00,238.24,TND,DEBIT,FR,192.168.30.238,DESKTOP_CHROME,0,5,False,0
1628,CLI000098,2026-03-04 02:35:00,1686.0,EUR,CREDIT,FR,192.168.46.118,MOBILE_ANDROID,2,2,False,0
1629,CLI000029,2026-03-22 08:11:00,1225.03,EUR,DEBIT,FR,192.168.110.96,DESKTOP_CHROME,8,6,False,0
1630,CLI000013,2026-03-21 03:00:00,826.88,EUR,CREDIT,FR,192.168.46.142,DESKTOP_FIREFOX,3,5,False,0
1631,CLI000087,2026-03-29 17:38:00,2620.47,EUR,DEBIT,MA,192.168.153.42,DESKTOP_FIREFOX,17,6,False,0
1632,CLI000076,2026-03-14 18:45:00,4353.76,TND,DEBIT,FR,192.168.139.112,DESKTOP_CHROME,18,5,False,0
1633,CLI000004,2026-03-13 12:01:00,159.05,EUR,DEBIT,TN,192.168.98.73,DESKTOP_CHROME,12,4,False,0
1634,CLI000062,2026-03-27 21:59:00,484.75,EUR,DEBIT,MA,192.168.217.169,MOBILE_IOS,21,4,False,0
1635,CLI000078,2026-03-03 13:21:00,2654.93,EUR,VIREMENT,RU,192.168.177.175,DESKTOP_FIREFOX,13,1,False,0
1636,CLI000019,2026-03-17 00:24:00,566.07,TND,VIREMENT,FR,192.168.112.163,MOBILE_ANDROID,0,1,False,0
1637,CLI000092,2026-03-24 02:08:00,380.75,TND,CREDIT,FR,192.168.73.180,DESKTOP_CHROME,2,1,False,0
1638,CLI000081,2026-03-04 09:02:00,3368.57,EUR,CREDIT,FR,192.168.159.241,MOBILE_ANDROID,9,2,True,0
1639,CLI000036,2026-03-15 03:02:00,211.16,EUR,DEBIT,GB,192.168.237.232,DESKTOP_CHROME,3,6,False,0
1640,CLI000063,2026-03-22 00:20:00,690.98,TND,CREDIT,RU,192.168.220.26,DESKTOP_FIREFOX,0,6,False,0
1641,CLI000032,2026-03-21 13:36:00,1471.99,EUR,CREDIT,FR,192.168.255.23,DESKTOP_CHROME,13,5,True,0
1642,CLI000004,2026-03-02 17:04:00,498.41,TND,DEBIT,MA,192.168.207.215,MOBILE_IOS,17,0,False,0
1643,CLI000022,2026-03-03 14:08:00,2539.66,TND,DEBIT,FR,192.168.27.23,MOBILE_ANDROID,14,1,False,0
1644,CLI000021,2026-03-17 18:45:00,501.37,EUR,DEBIT,TN,192.168.167.5,DESKTOP_CHROME,18,1,False,0
1645,CLI000035,2026-03-14 01:33:00,5379.46,EUR,DEBIT,FR,192.168.158.239,DESKTOP_FIREFOX,1,5,False,0
1646,CLI000054,2026-03-04 11:48:00,853.29,EUR,CREDIT,MA,192.168.106.27,DESKTOP_CHROME,11,2,False,0
1647,CLI000070,2026-03-30 08:08:00,2220.58,EUR,VIREMENT,FR,192.168.128.192,MOBILE_ANDROID,8,0,False,0
1648,CLI000068,2026-03-05 02:37:00,2428.98,EUR,CREDIT,MA,192.168.193.160,DESKTOP_FIREFOX,2,3,False,0
1649,CLI000028,2026-03-28 23:45:00,11565.93,TND,DEBIT,RU,192.168.238.140,DESKTOP_CHROME,23,5,False,1
1650,CLI000060,2026-03-28 00:53:00,84.42,TND,DEBIT,TN,192.168.26.163,MOBILE_IOS,0,5,False,0
1651,CLI000055,2026-03-24 01:51:00,1529.82,EUR,DEBIT,FR,192.168.114.129,MOBILE_IOS,1,1,False,0
1652,CLI000034,2026-03-18 11:57:00,1082.19,EUR,CREDIT,FR,192.168.149.207,MOBILE_IOS,11,2,False,0
1653,CLI000020,2026-03-22 01:24:00,1933.31,EUR,DEBIT,FR,192.168.9.171,DESKTOP_FIREFOX,1,6,False,0
1654,CLI000024,2026-03-27 09:52:00,756.1,TND,DEBIT,FR,192.168.75.219,DESKTOP_CHROME,9,4,False,0
1655,CLI000058,2026-03-26 05:27:00,591.99,EUR,CREDIT,FR,192.168.108.55,DESKTOP_FIREFOX,5,3,False,0
1656,CLI000090,2026-03-02 20:48:00,14595.6,TND,DEBIT,KP,192.168.58.199,MOBILE_IOS,20,0,False,1
1657,CLI000020,2026-03-21 11:13:00,169.55,EUR,DEBIT,FR,192.168.117.142,DESKTOP_FIREFOX,11,5,False,0
1658,CLI000093,2026-03-27 00:24:00,2394.05,EUR,DEBIT,FR,192.168.98.30,DESKTOP_CHROME,0,4,False,0
1659,CLI000045,2026-03-30 15:58:00,497.94,EUR,DEBIT,FR,192.168.51.220,MOBILE_IOS,15,0,False,0
1660,CLI000041,2026-03-09 13:36:00,663.19,EUR,CREDIT,FR,192.168.121.244,DESKTOP_FIREFOX,13,0,False,0
1661,CLI000037,2026-03-15 15:11:00,678.22,EUR,DEBIT,TN,192.168.32.90,MOBILE_ANDROID,15,6,False,0
1662,CLI000073,2026-03-28 12:49:00,378.37,TND,DEBIT,FR,192.168.248.204,MOBILE_IOS,12,5,False,0
1663,CLI000088,2026-03-22 15:30:00,1969.37,EUR,DEBIT,RU,192.168.234.119,MOBILE_ANDROID,15,6,True,0
1664,CLI000058,2026-03-23 19:37:00,5264.66,TND,DEBIT,FR,192.168.106.233,MOBILE_IOS,19,0,False,0
1665,CLI000080,2026-03-07 20:46:00,1744.14,EUR,VIREMENT,GB,192.168.211.166,DESKTOP_CHROME,20,5,False,0
1666,CLI000046,2026-03-03 19:34:00,1123.34,EUR,DEBIT,DE,192.168.181.201,DESKTOP_FIREFOX,19,1,False,0
1667,CLI000079,2026-03-21 12:05:00,7251.66,EUR,DEBIT,RU,192.168.190.102,MOBILE_ANDROID,12,5,False,1
1668,CLI000024,2026-03-05 17:03:00,1844.92,EUR,CREDIT,IR,192.168.2.241,MOBILE_ANDROID,17,3,False,0
1669,CLI000007,2026-03-16 15:07:00,13195.35,TND,DEBIT,FR,192.168.96.201,DESKTOP_FIREFOX,15,0,False,0
1670,CLI000023,2026-03-04 20:06:00,8221.42,EUR,CREDIT,RU,192.168.58.130,DESKTOP_CHROME,20,2,False,1
1671,CLI000003,2026-03-23 23:06:00,631.96,EUR,DEBIT,FR,192.168.73.69,MOBILE_ANDROID,23,0,False,0
1672,CLI000020,2026-03-30 09:44:00,506.08,EUR,VIREMENT,DE,192.168.226.169,DESKTOP_FIREFOX,9,0,False,0
1673,CLI000095,2026-03-08 20:28:00,551.53,TND,VIREMENT,DE,192.168.68.79,MOBILE_ANDROID,20,6,False,0
1674,CLI000014,2026-03-02 18:45:00,36.81,EUR,CREDIT,MA,192.168.215.232,DESKTOP_CHROME,18,0,False,0
1675,CLI000093,2026-03-12 06:36:00,1613.31,EUR,CREDIT,MA,192.168.204.233,MOBILE_ANDROID,6,3,False,0
1676,CLI000090,2026-03-20 22:08:00,359.72,EUR,DEBIT,FR,192.168.107.173,MOBILE_ANDROID,22,4,False,0
1677,CLI000092,2026-03-20 23:57:00,143.69,EUR,VIREMENT,FR,192.168.62.2,DESKTOP_CHROME,23,4,False,0
1678,CLI000084,2026-03-24 20:25:00,2449.96,EUR,DEBIT,FR,192.168.231.233,MOBILE_ANDROID,20,1,False,0
1679,CLI000003,2026-03-24 18:58:00,270.85,TND,DEBIT,FR,192.168.107.9,DESKTOP_FIREFOX,18,1,False,0
1680,CLI000054,2026-03-28 18:04:00,660.9,EUR,DEBIT,TN,192.168.4.7,DESKTOP_CHROME,18,5,False,0
1681,CLI000022,2026-03-08 05:23:00,5765.98,EUR,DEBIT,FR,192.168.40.203,MOBILE_ANDROID,5,6,False,0
1682,CLI000049,2026-03-17 13:28:00,182.9,EUR,CREDIT,US,192.168.96.216,DESKTOP_CHROME,13,1,False,0
1683,CLI000093,2026-03-17 23:15:00,157.73,TND,DEBIT,TN,192.168.210.133,MOBILE_IOS,23,1,False,0
1684,CLI000062,2026-03-13 20:59:00,1370.82,EUR,CREDIT,MA,192.168.210.190,DESKTOP_FIREFOX,20,4,False,0
1685,CLI000074,2026-03-18 15:09:00,3941.77,EUR,DEBIT,FR,192.168.154.82,MOBILE_ANDROID,15,2,True,0
1686,CLI000081,2026-03-19 14:29:00,150.02,EUR,VIREMENT,DE,192.168.86.44,DESKTOP_FIREFOX,14,3,False,0
1687,CLI000003,2026-03-16 09:35:00,1618.46,EUR,CREDIT,RU,192.168.246.147,MOBILE_ANDROID,9,0,False,0
1688,CLI000009,2026-03-28 05:03:00,1992.61,EUR,CREDIT,FR,192.168.255.111,MOBILE_IOS,5,5,False,0
1689,CLI000060,2026-03-03 09:11:00,83.85,EUR,CREDIT,TN,192.168.62.143,MOBILE_IOS,9,1,True,0
1690,CLI000100,2026-03-29 17:05:00,2586.86,EUR,VIREMENT,MA,192.168.250.101,DESKTOP_FIREFOX,17,6,False,0
1691,CLI000026,2026-03-30 11:01:00,2841.04,EUR,DEBIT,FR,192.168.50.158,DESKTOP_FIREFOX,11,0,False,0
1692,CLI000034,2026-03-16 05:31:00,3606.52,EUR,DEBIT,RU,192.168.165.101,DESKTOP_CHROME,5,0,False,1
1693,CLI000088,2026-03-03 23:59:00,4459.61,TND,CREDIT,FR,192.168.213.14,MOBILE_ANDROID,23,1,False,0
1694,CLI000088,2026-03-16 00:06:00,3880.61,EUR,CREDIT,FR,192.168.206.239,MOBILE_ANDROID,0,0,False,0
1695,CLI000074,2026-03-05 07:13:00,1122.98,TND,DEBIT,FR,192.168.148.110,DESKTOP_FIREFOX,7,3,False,0
1696,CLI000036,2026-03-26 09:26:00,577.24,EUR,DEBIT,FR,192.168.33.241,DESKTOP_CHROME,9,3,False,0
1697,CLI000029,2026-03-18 14:13:00,308.77,EUR,DEBIT,FR,192.168.163.100,MOBILE_IOS,14,2,False,0
1698,CLI000004,2026-03-13 22:21:00,12143.63,EUR,DEBIT,IR,192.168.251.187,MOBILE_ANDROID,22,4,False,1
1699,CLI000027,2026-03-12 11:14:00,1965.91,EUR,VIREMENT,US,192.168.45.104,MOBILE_IOS,11,3,False,0
1700,CLI000091,2026-03-30 21:08:00,672.49,EUR,DEBIT,FR,192.168.232.82,DESKTOP_CHROME,21,0,False,0
1701,CLI000047,2026-03-28 10:18:00,71.02,EUR,CREDIT,US,192.168.133.41,MOBILE_ANDROID,10,5,False,0
1702,CLI000025,2026-03-07 20:14:00,4548.06,TND,CREDIT,FR,192.168.112.60,DESKTOP_CHROME,20,5,False,0
1703,CLI000045,2026-03-16 04:07:00,1246.72,EUR,DEBIT,FR,192.168.26.182,DESKTOP_CHROME,4,0,False,0
1704,CLI000072,2026-03-04 17:01:00,629.2,EUR,DEBIT,FR,192.168.206.33,MOBILE_ANDROID,17,2,False,0
1705,CLI000100,2026-03-27 12:30:00,2775.51,EUR,DEBIT,FR,192.168.130.31,MOBILE_IOS,12,4,False,0
1706,CLI000051,2026-03-07 10:28:00,6183.05,EUR,CREDIT,FR,192.168.162.148,MOBILE_IOS,10,5,False,0
1707,CLI000017,2026-03-16 22:05:00,34.39,EUR,DEBIT,TN,192.168.201.101,DESKTOP_CHROME,22,0,False,0
1708,CLI000038,2026-03-15 02:51:00,1670.9,EUR,DEBIT,FR,192.168.216.196,DESKTOP_FIREFOX,2,6,False,0
1709,CLI000070,2026-03-30 20:35:00,179.11,EUR,DEBIT,TN,192.168.161.235,DESKTOP_CHROME,20,0,False,0
1710,CLI000079,2026-03-18 20:07:00,1806.11,TND,DEBIT,TN,192.168.67.215,MOBILE_IOS,20,2,False,0
1711,CLI000028,2026-03-06 20:50:00,1156.92,EUR,DEBIT,FR,192.168.142.41,DESKTOP_CHROME,20,4,False,0
1712,CLI000011,2026-03-28 01:56:00,2127.86,EUR,DEBIT,FR,192.168.243.83,DESKTOP_CHROME,1,5,False,0
1713,CLI000033,2026-03-04 20:32:00,545.06,EUR,DEBIT,MA,192.168.53.24,MOBILE_ANDROID,20,2,False,0
1714,CLI000098,2026-03-15 02:08:00,104.81,EUR,CREDIT,FR,192.168.24.7,DESKTOP_CHROME,2,6,False,0
1715,CLI000053,2026-03-26 10:29:00,577.99,EUR,DEBIT,FR,192.168.112.3,DESKTOP_FIREFOX,10,3,False,0
1716,CLI000005,2026-03-18 03:26:00,1616.82,TND,CREDIT,GB,192.168.161.198,DESKTOP_FIREFOX,3,2,False,0
1717,CLI000069,2026-03-30 06:51:00,3355.88,EUR,CREDIT,FR,192.168.152.40,DESKTOP_FIREFOX,6,0,False,0
1718,CLI000056,2026-03-15 22:47:00,243.18,EUR,VIREMENT,TN,192.168.8.159,DESKTOP_FIREFOX,22,6,False,0
1719,CLI000041,2026-03-06 19:35:00,3403.2,EUR,DEBIT,GB,192.168.182.140,DESKTOP_CHROME,19,4,False,0
1720,CLI000025,2026-03-24 22:57:00,456.03,TND,DEBIT,FR,192.168.236.249,DESKTOP_FIREFOX,22,1,False,0
1721,CLI000074,2026-03-05 06:04:00,1532.94,EUR,VIREMENT,FR,192.168.21.147,DESKTOP_FIREFOX,6,3,True,0
1722,CLI000066,2026-03-30 09:37:00,538.14,EUR,VIREMENT,FR,192.168.98.7,MOBILE_ANDROID,9,0,False,0
1723,CLI000098,2026-03-20 06:28:00,1234.73,EUR,DEBIT,FR,192.168.191.188,MOBILE_IOS,6,4,False,0
1724,CLI000037,2026-03-24 03:24:00,2893.59,EUR,DEBIT,FR,192.168.34.252,MOBILE_ANDROID,3,1,False,0
1725,CLI000090,2026-03-17 11:12:00,227.6,EUR,VIREMENT,TN,192.168.117.163,DESKTOP_FIREFOX,11,1,False,0
1726,CLI000099,2026-03-01 19:54:00,438.83,EUR,DEBIT,FR,192.168.162.200,MOBILE_IOS,19,6,False,0
1727,CLI000047,2026-03-17 12:03:00,1238.87,EUR,VIREMENT,FR,192.168.92.48,MOBILE_ANDROID,12,1,False,0
1728,CLI000092,2026-03-15 01:21:00,17710.28,EUR,VIREMENT,GB,192.168.62.168,DESKTOP_CHROME,1,6,False,0
1729,CLI000067,2026-03-09 04:53:00,352.19,EUR,DEBIT,MA,192.168.230.57,MOBILE_IOS,4,0,False,0
1730,CLI000009,2026-03-10 17:57:00,11477.69,EUR,VIREMENT,TN,192.168.77.50,MOBILE_ANDROID,17,1,False,0
1731,CLI000098,2026-03-16 13:15:00,10996.23,TND,DEBIT,FR,192.168.138.216,MOBILE_ANDROID,13,0,False,0
1732,CLI000057,2026-03-23 03:08:00,882.91,EUR,CREDIT,TN,192.168.63.186,DESKTOP_FIREFOX,3,0,False,0
1733,CLI000075,2026-03-09 17:43:00,693.82,EUR,DEBIT,FR,192.168.200.207,MOBILE_IOS,17,0,False,0
1734,CLI000059,2026-03-11 07:26:00,432.47,EUR,DEBIT,FR,192.168.202.97,DESKTOP_FIREFOX,7,2,False,0
1735,CLI000046,2026-03-07 06:15:00,914.3,EUR,CREDIT,FR,192.168.198.67,MOBILE_IOS,6,5,True,0
1736,CLI000011,2026-03-08 01:14:00,183.45,EUR,DEBIT,DE,192.168.169.14,DESKTOP_FIREFOX,1,6,False,0
1737,CLI000043,2026-03-04 12:17:00,905.52,EUR,VIREMENT,FR,192.168.71.22,MOBILE_IOS,12,2,False,0
1738,CLI000035,2026-03-14 11:05:00,5980.48,EUR,DEBIT,FR,192.168.240.37,MOBILE_IOS,11,5,False,0
1739,CLI000074,2026-03-05 14:28:00,476.61,EUR,DEBIT,FR,192.168.161.6,MOBILE_ANDROID,14,3,True,0
1740,CLI000020,2026-03-24 02:31:00,743.32,EUR,DEBIT,FR,192.168.164.253,DESKTOP_FIREFOX,2,1,False,0
1741,CLI000018,2026-03-25 13:34:00,128.85,TND,VIREMENT,MA,192.168.149.222,MOBILE_IOS,13,2,False,0
1742,CLI000036,2026-03-24 23:06:00,1554.45,TND,DEBIT,TN,192.168.27.29,MOBILE_IOS,23,1,False,0
1743,CLI000077,2026-03-02 17:13:00,1362.91,EUR,VIREMENT,MA,192.168.118.238,MOBILE_IOS,17,0,False,0
1744,CLI000096,2026-03-16 07:50:00,1071.1,EUR,DEBIT,FR,192.168.153.32,DESKTOP_CHROME,7,0,False,0
1745,CLI000030,2026-03-29 03:03:00,764.95,TND,DEBIT,FR,192.168.28.37,MOBILE_IOS,3,6,False,0
1746,CLI000058,2026-03-06 23:08:00,698.33,TND,VIREMENT,FR,192.168.73.68,DESKTOP_CHROME,23,4,False,0
1747,CLI000092,2026-03-28 04:21:00,1812.17,TND,DEBIT,FR,192.168.230.47,MOBILE_IOS,4,5,False,0
1748,CLI000042,2026-03-18 03:28:00,958.55,EUR,DEBIT,FR,192.168.24.20,MOBILE_IOS,3,2,True,0
1749,CLI000043,2026-03-08 00:29:00,4728.1,EUR,VIREMENT,SY,192.168.127.217,MOBILE_ANDROID,0,6,False,1
1750,CLI000056,2026-03-08 09:13:00,1284.31,EUR,CREDIT,FR,192.168.93.234,MOBILE_ANDROID,9,6,False,0
1751,CLI000076,2026-03-09 05:31:00,3820.41,TND,CREDIT,FR,192.168.215.54,MOBILE_ANDROID,5,0,False,0
1752,CLI000037,2026-03-29 10:22:00,2235.89,TND,VIREMENT,FR,192.168.101.26,MOBILE_ANDROID,10,6,False,0
1753,CLI000040,2026-03-08 12:48:00,1250.67,EUR,CREDIT,FR,192.168.126.204,DESKTOP_FIREFOX,12,6,False,0
1754,CLI000090,2026-03-20 22:03:00,6137.09,EUR,VIREMENT,FR,192.168.6.106,MOBILE_IOS,22,4,False,0
1755,CLI000079,2026-03-02 23:43:00,1643.07,EUR,CREDIT,US,192.168.19.125,DESKTOP_CHROME,23,0,False,0
1756,CLI000069,2026-03-19 16:46:00,4750.26,EUR,CREDIT,MA,192.168.246.161,MOBILE_IOS,16,3,False,0
1757,CLI000073,2026-03-17 13:54:00,2055.62,EUR,DEBIT,US,192.168.20.54,MOBILE_IOS,13,1,False,0
1758,CLI000053,2026-03-11 19:26:00,108.82,EUR,VIREMENT,FR,192.168.176.108,MOBILE_IOS,19,2,False,0
1759,CLI000005,2026-03-21 05:11:00,4749.53,EUR,CREDIT,FR,192.168.97.228,MOBILE_ANDROID,5,5,True,0
1760,CLI000002,2026-03-28 18:55:00,1167.02,EUR,DEBIT,FR,192.168.81.163,MOBILE_IOS,18,5,False,0
1761,CLI000025,2026-03-13 23:13:00,932.3,EUR,CREDIT,FR,192.168.233.116,MOBILE_IOS,23,4,True,0
1762,CLI000027,2026-03-21 10:20:00,1390.78,EUR,DEBIT,MA,192.168.207.42,DESKTOP_FIREFOX,10,5,False,0
1763,CLI000039,2026-03-11 15:35:00,655.91,EUR,CREDIT,FR,192.168.47.77,DESKTOP_FIREFOX,15,2,False,0
1764,CLI000010,2026-03-25 07:16:00,1303.01,EUR,VIREMENT,FR,192.168.3.232,DESKTOP_CHROME,7,2,False,0
1765,CLI000071,2026-03-11 21:14:00,487.72,EUR,DEBIT,FR,192.168.46.169,DESKTOP_FIREFOX,21,2,False,0
1766,CLI000023,2026-03-15 02:01:00,4578.5,EUR,VIREMENT,FR,192.168.146.162,MOBILE_ANDROID,2,6,False,0
1767,CLI000029,2026-03-22 08:17:00,865.83,EUR,DEBIT,TN,192.168.156.219,DESKTOP_FIREFOX,8,6,False,0
1768,CLI000012,2026-03-09 19:55:00,626.97,EUR,DEBIT,FR,192.168.9.31,DESKTOP_CHROME,19,0,False,0
1769,CLI000092,2026-03-17 17:46:00,327.04,EUR,DEBIT,FR,192.168.250.88,DESKTOP_CHROME,17,1,False,0
1770,CLI000075,2026-03-26 23:03:00,1369.95,EUR,DEBIT,FR,192.168.255.89,DESKTOP_FIREFOX,23,3,False,0
1771,CLI000091,2026-03-21 01:14:00,1242.06,EUR,CREDIT,FR,192.168.124.255,MOBILE_IOS,1,5,False,0
1772,CLI000099,2026-03-22 00:16:00,1581.47,EUR,VIREMENT,MA,192.168.158.154,DESKTOP_CHROME,0,6,False,0
1773,CLI000063,2026-03-13 19:46:00,289.25,EUR,DEBIT,DE,192.168.140.2,DESKTOP_FIREFOX,19,4,False,0
1774,CLI000037,2026-03-18 09:06:00,145.27,EUR,DEBIT,US,192.168.41.134,DESKTOP_FIREFOX,9,2,False,0
1775,CLI000028,2026-03-23 21:18:00,2102.14,EUR,CREDIT,MA,192.168.190.66,DESKTOP_FIREFOX,21,0,False,0
1776,CLI000040,2026-03-25 00:07:00,5893.29,EUR,CREDIT,FR,192.168.238.32,DESKTOP_CHROME,0,2,False,0
1777,CLI000061,2026-03-20 01:17:00,289.56,EUR,VIREMENT,TN,192.168.50.156,MOBILE_IOS,1,4,False,0
1778,CLI000072,2026-03-08 09:00:00,6683.05,EUR,DEBIT,FR,192.168.8.138,MOBILE_ANDROID,9,6,False,0
1779,CLI000077,2026-03-10 02:07:00,1395.06,EUR,VIREMENT,FR,192.168.6.133,DESKTOP_FIREFOX,2,1,False,0
1780,CLI000073,2026-03-28 12:27:00,983.9,EUR,DEBIT,MA,192.168.132.195,MOBILE_IOS,12,5,False,0
1781,CLI000053,2026-03-07 07:10:00,615.81,EUR,DEBIT,FR,192.168.40.56,MOBILE_ANDROID,7,5,False,0
1782,CLI000065,2026-03-12 09:04:00,188.4,EUR,VIREMENT,RU,192.168.222.94,DESKTOP_FIREFOX,9,3,False,0
1783,CLI000017,2026-03-03 08:59:00,3246.31,EUR,DEBIT,FR,192.168.30.231,DESKTOP_CHROME,8,1,False,0
1784,CLI000032,2026-03-30 04:20:00,391.22,TND,CREDIT,TN,192.168.56.8,MOBILE_ANDROID,4,0,False,0
1785,CLI000034,2026-03-22 20:55:00,389.25,EUR,CREDIT,TN,192.168.84.36,MOBILE_IOS,20,6,False,0
1786,CLI000061,2026-03-17 21:27:00,3262.7,TND,DEBIT,DE,192.168.57.22,MOBILE_ANDROID,21,1,False,0
1787,CLI000087,2026-03-26 05:42:00,103.59,EUR,CREDIT,TN,192.168.187.178,MOBILE_IOS,5,3,False,0
1788,CLI000002,2026-03-05 16:03:00,159.44,EUR,CREDIT,TN,192.168.241.33,MOBILE_IOS,16,3,False,0
1789,CLI000067,2026-03-24 11:30:00,970.91,EUR,DEBIT,FR,192.168.69.71,MOBILE_IOS,11,1,False,0
1790,CLI000035,2026-03-06 16:10:00,1410.84,EUR,CREDIT,FR,192.168.124.52,DESKTOP_FIREFOX,16,4,False,0
1791,CLI000093,2026-03-13 23:21:00,1775.22,EUR,VIREMENT,FR,192.168.245.24,MOBILE_ANDROID,23,4,False,0
1792,CLI000023,2026-03-04 19:36:00,690.79,EUR,DEBIT,TN,192.168.90.182,DESKTOP_CHROME,19,2,False,0
